,0,full_statement,sentiment,GF_complexity
42,Michael Spanos,"Yes. And David, good morning to you. One thing we've realized in this process, we both talked about it. We we've seen we can optimize our portfolio. We've done that well. The park present teams, maintenance teams, engineering team, they've come to saying, hey, here's what we can remove in terms of rides. Here's what we need to refurbish. Here's what we can redeploy. That's allowed to basically eliminate 15 rides. And that's really given us some savings on both the ongoing costs as well as the CapEx. So we feel that we can continue to be productive, and as Sandeep said, we'll give more granularity as we move forward to include there is -- I think its more about the allocation versus the amount as we think about it moving forward. But again, we'll give more clarity as we get into next year.",0.34285714285714286,9.4
43,David Katz,"Okay. I heard what you said. And so I can -- if you don't mind, I'm going to respectfully just follow that up from a maintenance perspective, right? If you could help us think about what a maintenance run rate might look like, that would be helpful?",0.42857142857142855,8.73
44,Stephen Grambling,"Yes. I think from a maintenance capital standpoint, I would say that the historical ratio has actually been a much less than the marketable capital investment. And so that will continue to be a proportion that is a pride. But what Mike's getting at is actually something which is very important, which is by going through the ride optimization process, we can figure out, which rides that will keep us, which rides can be redeployed to other parks in lieu of actually spending new marketable capital, and which rides we basically don't need to invest on going forward. So we're cutting the tail off.,So I think it's a little bit iterative. So depending on what marketable capital we're spending, the asset maintenance goes in sync with it. But I can tell you that it's a significantly smaller proportion than the marketable capital that we invest in.",-0.038436639118457294,13.01
45,David Katz,Okay.,0.5,0.4
46,Michael Spanos,"And David, rest assured, we are going to continue to make sure that maintenance capital is right. One of the earlier questions was around some of the guests satisfaction. And look, we know, during COVID, right productivity or throughputs is the biggest pain point for the guest. So one, safety is always paramount for the guests and the team members. And we want to make sure we've got the optimal number of rides, all the rides up and operating safely. We're going to continue to do that, as well as the other maintenance that needs to be done to ensure we're doing the right things by our guests and team members.",0.2790178571428571,9.92
47,David Katz,"Got it. And if I can slip one more quick one, and I appreciate it. With respect to the past few weeks where we've seen cases start to re-spike or spike new in certain areas. Through this copious process have you observed any changes or any data points you can share with respect to that, please? And that's it for me. Thank you.",0.1223304473304473,7.59
48,Michael Spanos,"Yes. Thanks, David. Well, I think the first is we have demonstrated as an industry by the way, as well as Six Flags, that we can operate with the highest safety standards. So I personally received feedback from reopening Task Force and even Governor's about, they have seen our safety standards as a model to apply across other industries. So we have continued to show we can operate safely within COVID, again, for both the team member and the guest. And we've been able to do that back starting day one. We've been consistent on our safety standards. So we've had states continuing to work with us.,And I think the other thing to remember too, is we've shown we can be very creative as we reopen parks and operate them, as we're working through that. Sandeep mentioned it, but I think our work at the Great Safari, our work at Marine World Discovery Kingdom, Great America, is going to have a modified operation for Holiday in the Park. We've shown we can be very thoughtful and safe with our assets and we'll continue to do so.",0.3146666666666667,12.33
49,David Katz,Thank you.,0.0,0.8
50,Operator,Your next question is from Paul Golding with Macquarie Capital. Your line is open.,0.0,5.66
51,Paul Golding,"Hi, thanks so much for taking my question. I guess from a customer relations perspective, just building off of a prior question, we're coming up on the end of the calendar year. On season pass extension, do we continue to expect that if conditions continue to be sort of COVID persistent, that we would see that extension continue, and then as part of that question, anything, any comment you can give on the progress in California or lack thereof, given the most recent reopening guidelines that came down from the state government? Thanks so much.",0.14305555555555555,12.89
52,Michael Spanos,"You bet, Paul. Thanks. First, I think the overarching theme we've applied always at Six Flags, but I do believe strongly and the team is so passionate about this -- during COVID is, we've got to be consumer centric in our solutions. And as we've done that, we've also -- so that means you've got to give the guest options, and that's what we've been doing, and that has worked, and we will continue to do that, and we think we've seen the benefit of that. You look at our attendance trends, which we talked about, that continue to click up as we've done that. In addition, our per caps are increasing in park. So we're seeing our guests reward us for being consumer-centric, and giving options. So we will look at all options. I don't want to get into specifics, what we would we do with this season pass, just in the interest of the information. But we'll continue to look at what's right for the guests.,In terms of California, to that question, Paul. It goes back to the way we've looked at our approach with reopening parks everywhere. Our principles, excuse me, have been so consistent. We've always said; number one, we're going to start with the safety of our guests and team members every time, and we're going to do that in alignment with local health and city state officials. And second, we're going to do it collaboratively with those officials, and that includes the State of California. And beyond that, as we said, the other two is, we're going to always look at making sure we're cash flow positive on a variable basis, and we're going to lastly make sure we do things that create a really positive guest experience and protect the brand. So that won't change and that won't change in any state or country we operate in.",0.15579959256429843,10.76
53,Paul Golding,All right. Thanks so much.,0.22857142857142856,2.0
54,Michael Spanos,You bet.,0.0,0.8
55,,,0.0,0.0
56,Operator,Your next question is from Alex Maroccia with Berenberg. Your line is open.,0.0,2.6
57,Alex Maroccia,"Good morning, guys. Thanks for taking my questions. Can you explain the future strategy for both the season pass and membership offerings, given this new focus on pricing and marketing? And then secondly on that, how much of your future attendance do you want to come from that active pass base?",0.03367003367003364,9.83
58,Michael Spanos,"Hi Alex. Thanks for the question. So we, I've said this before in other calls, and I want to reinforce that, I would not say there is not a change in strategy. We've been consistent that it's in hand. And what I mean by in hand is, number one, we feel that we've got to grow both active pass and paid single-day tickets, because they're just different cohorts. You've got one, that may have either a different distance issue, or not a pocket spend issue, and you have others, the active pass that really want to visit us a lot, and they are willing to pay more for more, for the benefits. We need to be approaching both.,Specifically when you look at your -- it's your question on media and the spend with our media ROI and our ability to have more awareness in granularity by media channel, by geography, by time of year and by area, we can be very surgical in where we spend to get reach, as well as to increase frequency. And also we can test before we spend any money. We have the ability to do the testing with our guests through our systems before we spend a penny. So we will -- that's how we'll look at it. We know what those optimal fall-off rates are and the optimal spend rates.",0.12638888888888888,10.96
59,Alex Maroccia,"Okay. Understandable. And then last one for me. Historically, how much of your revenues have come from large in-person events that might be at risk of lower levels in 2021 and beyond? And here I am referencing, things like concerts, corporate events, one off festivals, etc?",0.15238095238095237,10.47
60,Michael Spanos,"Yes. So I'll take that. It's -- so we -- look, we don't see that is an inhibitor. We've not been dependent for us -- I mean, concerts are not a big event for us. These big events, they are actually quite small. The meet of our business, the meet of our attendance, the meet our revenue, is from our active pass base, and our single-day ticket holders. And obviously, we'll continue to engage on the group sales portion, but the vast majority of our business is in revenues reflecting what we've got in our active pass base and paid single-day tickets.",-0.22083333333333333,9.43
61,Alex Maroccia,All right. Makes sense to me. Thanks guys.,0.24285714285714285,3.2
62,Michael Spanos,Yup.,0.0,0.4
63,Sandeep Reddy,Thank you.,0.0,0.8
64,Operator,Our next question is from Ryan Sundby with William Blair. Your line is open.,0.0,2.8
65,Ryan Sundby,"Yes, hi, good morning. Thanks for taking my questions as well. I guess just following up on Paul's question earlier. Sandeep, you mentioned opening parks is just as important, as improving the productivity of the parks that are open. As you look at those nine parks that were closed during the quarter, is there a way to help us understand how many of these parks you could have reopened if you wanted to? And maybe just ran out of time on the calendar, to make the variable cash contribution work? And how many of these parks are kind of out of your control, in terms of reopening?",0.27999999999999997,7.99
66,Sandeep Reddy,"Well, I think Ryan, to be clear, I think on all of the parks that were not open. I think we were in a place, where we work with the local health and city and state officials, to get permission to open, and then once we get that permission, we look our own safety filters. In all the parks that we were not open, we didn't have permission to open, and that's why we didn't open. So I think it was not about us being able to execute, it was more about getting authority to open.",0.15454545454545454,11.27
67,Ryan Sundby,"Got it. That is helpful to know. Okay. And then just wanted to get, I guess, an update on the status of the licensed park in Saudi Arabia, just given the impact to COVID. Does that continue to move forward, and is international licensing, a conversation you're still having with people or has that come to a stop here with COVID?",0.25,10.74
68,Michael Spanos,"Yes. Hi, Ryan -- I got it Sandeep. And by the way, to your earlier question to Sandeep, Ryan, remember, we can move very quickly to reopen parks. And so, we're very confident in our safety standards. We continue to work with the city and state officials to keep getting parks open, and we'll keep everybody updated. Specific to Saudi, absolutely, we're committed to Saudi Arabia. It's moving along. We feel really good about the progress there, and I think it's going to be a fantastic attraction, both for the Kingdom of Saudi Arabia, as well as for Six Flags.",0.29791666666666666,9.68
69,Ryan Sundby,Got it. Thanks guys.,0.2,1.6
70,Operator,Our final question is from Ben Chaiken with Credit Suisse. Your line is open.,0.0,2.8
71,Ben Chaiken,"Hey, how is it going? Thanks for squeezing me in. Just a quick clarification here and I'm sorry if it has been asked already. But I guess on the transformation plan, you guys talked about $80 million to $100 million of EBITDA uplift, relative to the base of $450 million. But I guess if we rewind the clock a little bit, that $450 million included -- what I think I remember, was like $60 million of costs. And so, can you just help us kind of like separate those two dynamics? So is the read that, those $60 million of costs reverse, and then there is some revenue on top, or are the cost savings that you have -- that you've discussed with, that are presumably within that $80 million to $110 million like different buckets and the $60 million previously discussed, is kind of a -- maybe a little bit stickier than previously expected? And that didn't -- I can say it a different way, that didn't come across?",0.020833333333333332,10.49
72,Michael Spanos,"No, I think we got it. Absolutely Ben. So how are you doing? So let me take that. What I'd say is, if you go back, our earnings guidance for 2020 was -- the mid-range was basically $450 million, and so you start there. And that did include that $60 million you referenced. The $60 million was three buckets. It was a bonus bucket of $20 million approximately. It was a wage portion, which was another $20 million, and the third $20 million was basically some investment in OpEx as well as marketing. So we started with that. The transformation then pivots off that start point of $450 million, Ben, if that makes sense? So you take that $450 million, then you go to transformation. The transformation amount, which I'm highly confident we'll get, is that $80 million to $110 million in benefits. Of that, about half, $40 million to $55 million is a reduction of fixed costs, independent of attendance levels.,Then the second half of that $80 million to $110 million, is through the revenue opportunities in variable labor optimization that will vary with attendance. And just to give you a little more double click as we said, just to stress it, we see $30 million to $35 million from fixed costs coming to us in 2021, again independent of attendance and the full cost coming by 2022, which is approximately $40 million to $45 million. So it's a bridge from the guidance, if you think about it in terms of like a [Indiscernible], Ben, is that makes sense?",0.02524509803921568,9.24
73,Ben Chaiken,"Sure. That's helpful. And then just quickly one other on the membership side of things. I know it was discussed a little bit, but how are you thinking about reengaging with the memberships that tend to be a little bit stickier? Like -- yes, I guess just, how you think about reengaging with the memberships, customers, and how was that different than people who traditionally buy just your normal season passes, if there is a difference?",0.06041666666666666,12.67
74,Michael Spanos,"It's another really good point. And as I said, I start with -- look active pass is a critical component of the future attendance growth, and our members have been incredibly loyal to us. So the first is, what I said, we're going to start with just the whole principle of consumer centricity. We are surveying our members. We're listening to our members. And the beauty is with the new guest experience team that is in place, we're talking to them every day. We know what they want from the minute they hit the website, to when they exit, and also how we service them, when you think about it Ben.,So we're listening them. We're adjusting with them and we continue to look at the offers that makes sense for them. So we're going to refine the offers, as we listen to them. But we feel good about it. We feel good about our program. We're also going to see, should we simplify some of those programs, but that's a work that Mark Kupferman and the team. Mark's leading up the guest experience team. He has got 30 years of out-of-home experience, over 20 years in theme parks, and he is going to be leading that with the team both for present and future trends in that space.",0.2204545454545455,8.41
75,Ben Chaiken,Cool. I appreciate it. Thanks.,0.275,10.0
76,Michael Spanos,Great questions. Thanks.,0.5,1.2
77,Operator,We have no further questions. I'll turn the call back to Mike Spanos for closing remarks.,0.0,3.2
78,Michael Spanos,"Okay. Thank you, Megan. I appreciate it. For everyone, thank you again for joining our call and more importantly, for your continued support. Our guests continue to want fresh air. They want to experience our great roller coasters and eat our great funnel cakes and other indulgent foods. They are looking to have a fun and safe environment. Something Six Flags is uniquely able to offer. We look forward to updating you on our progress on the fourth quarter earnings call. Take care and please be safe.",0.4145833333333333,7.56
79,Operator,This concludes today's conference call. You may now disconnect.,0.0,10.69
