,0,full_statement,sentiment,GF_complexity
41,John Mengucci,"Yes. Sure, Matt. So let's see. I've got Chart 7 up now. Let me talk about them. I'm not sure I've got growth rates in how each one grows, but I'll focus on the things that I'm focused on. First off, if they're on the chart, they're extremely important.,Second, they garner the majority of my time and attention as well as the majority of our investment dollars. Cyber is going to be out there. I don't think anyone can turn news on one night without hearing something about cyber and really understanding what the news is talking about is there's a lot of battles going on today that are in the electromagnetic spectrum. When I think about cyber, for us, it's more, it's just as much offensive as it is defensive. We are keeping networks resilient up and running. We're keeping inboxes clean of spam, but we're also looking at mission data length.,So think about commanding control of satellites and munitions aboard, flying aircraft. We understand how to, where to drop those munitions and how to prosecute war because we understand GPS. We understand NAV and timing. So a lot of the cyber work is out there focused on driving more resilient outworks. And I would tell you that post COVID, we expect to see a material amount of growth within that area because I honestly believe that across our customer set and across industry, we're going to need more secure networks for more of our folks to be home teleworking more days than they are in one of my facilities or in one of our customer facilities.,On the 5G side, I mean, that's a technology explosion. We're working with our federal government customers as to how do they operationalize 5G. But having brought in the deep domain knowledge and multiple patents around how we connect devices wirelessly. We see quite a lot of growth there. Electromagnetic spectrum is an area, frankly, that's a broad item, and I shared some of those examples earlier, artificial intel. We've been doing, as I've said, Artificial Intelligence long before we actually called it that. I throw Machine Learning in there as well, Matt. All up, we are spending a little north of $100 million a year in both IR&D and bid and proposal funds focused on these 4 areas here.,So it is very important. It's very important to us because it's very important to our customers. And it's very important that they continue to fund those areas, which they are. And if it's important to our customers and they fund them well, it's important to us as a publicly traded company that it's absolutely important to our shareholders. We're doing all we absolutely can to sort of change the game as to how companies deliver to the federal government to sort of get back to that speed to field and make us a certain that our investments are in the right area. And thus far, we've been right more times when we've been wrong.",0.16877758420441347,10.43
42,Matt Akers,Got it. That's helpful. And I guess just one more on security clearances in that process. I think there were maybe some delays earlier in the year. Can you just give us an update on how that's going?,0.25,7.19
43,John Mengucci,"Yes, sure, Matt. We are starting to see that pick up. Just as we're returning to work in our customer facilities, our customers' employees are returning as well. I don't think we're near full-up pace. But if we were at 10%, when we last talked, we're probably in the 50% to 60% realm now, which is about what we should expect through the month of November and December, and I'd like to hope that by that point, many, many more. And the government security clearing offices are fully back toward, we can get back to a more sense of normal.",0.25,8.68
44,Operator,And the next question will be from Sheila Kahyaoglu with Jefferies.,0.0,4.4
45,Sheila Kahyaoglu,"And just a disclosure around technology and expertise, I thought was pretty neat. So 3 questions on that topic. First, I guess, if you could talk about the differences and the bill that you're seeing in this business comes back in time. I know you gave a few comments a little earlier on the margin differential. But maybe if you could talk about the margin difference thus far and the potential looking forward, given it already represents 50% of sales. And then last one, I think this is just a cleanup item. But at the Analyst Day in 2019, you guys provided TAMs for these markets, a little differently with quadrants. You said mission was a $90 billion TAM at a 6% CAGR versus technology today presented as $90 billion TAM, growing at 3%. So just -- I think it continues just to be a different quadrant wording, but if you could provide some clarity on those 3 items. Thanks guys.",0.01730769230769231,10.62
46,John Mengucci,"Okay. Well, Sheila, thanks. Well, we just start providing expertise in tech, and you are all over this, which is good. But look, let me give you some broad comments, and we'll do our best between Tom and I. If I look at growth and the growth that expect -- we honestly haven't split out our backlog gap by expertise in taxes that would be going back 4 to 5 years. We've been trying to be very, very careful about allowing people to sort of follow new backlog along with us in the way that we put press announcements out there. The fact that Tom is sharing that 300 to 500 bps. It's really to show why we're confident on growing margins year-over-year. Now that sort of gives you what it looked like in FY '20. I wouldn't be able to go back any further than that, but we would expect similar margins for similar work delivered.,So if I look at book-to-bill in each. When we had our Investor Day, and were looking at the amount of work that we've bid, we're sort of around the 50-50 mark of expertise and technology in our recent bookings. And I would expect that to continue for the near future. Margins -- we do believe tech is always going to be higher than expertise. I'd also say that expertise isn't bad work. So I want to make actually certain that when we talk about one being better than the other, if they weren't good for long-term shareholder value, we wouldn't be in those markets at all. Total addressable market. Yes, I think it's 145-ish in the expertise here. $90 billion in the TAM, and we're showing a compound growth rate of about 3%. that's looking at where the government is spending money, what their future flows are and how we expect those things to grow.,This is an outside piece of information that we get each and every year. We're very happy with the $90 billion addressable market when we're barely doing $3 billion worth of work there. So I would see us to continue to grow, faster in tech than an expertise, I would expect us to continue to see higher margins in tech than an expertise. And that's because there's a higher risk model when we do technology work than when we do expertise work. It's not that the work is less value. It's just that there are more folks providing expertise. It's tougher, as Tom mentioned earlier, to differentiate. And the risk model is, I'm delivering talent. I'm not creating hardware and software and the like. Tom, anything you can add to those?",0.20531896344396344,8.68
47,Tom Mutryn,"Yes. Sheila, in the prepared remarks, I did say that for the submitted bid, 60% of those are for technology. In the bids to be submitted over the next 6 months about 50% are technology. So we think 50-50-ish, very similar to the current breakout of expertise in technology. And as John mentioned, both areas have growth opportunities and pursuing those. Now we're not providing win rates, which will give future book-to-bill on those. But if you assume we're going after programs, which we think we have a good probability of win. Otherwise, we wouldn't go after them. That there would be similar characteristics in book-to-bill would be a fair way to look at that.,And John didn't mention in our press release. Every time you put a new award out in your press release, we're very careful in the last kind of year or so to specify which quadrant that work is in. And so that should be helpful to you trying to understand relative growth of those two areas.",0.2575974025974026,9.39
48,John Mengucci,"Sure. Let me just follow up also. In the spirit of your question. We continually look at what information can we push out there. One, we always have to balance that between you all, who actually follow us, and model versus competitors who are out there listening to what kind of margins should we expect within these quadrants.,So it's as I know you know, it's always a, it's a dance, and it's a balance. But we did make some guarantees at our last Investor Day that once we could confidently track these quadrants, just like it was a GAAP measure to make certain that as we did comparisons, we were treating it just as if it was GAAP. We're right now showing what we can show today. It doesn't say that we're not going to look for other ways to share more. So we very much appreciate in the spirit of your question.",0.2735,9.99
49,Operator,The next question will come from Louie DiPalma with William Blair.,0.0,8.04
50,Louie DiPalma,"Different reports suggest that unmanned systems will continue to be a focus area under a potential new presidential administration. In June, the army named your Skytracker and the Ascent Vision [indiscernible] as two of its preferred counter UAS solutions. Does your expertise from a track record in this area give you high confidence that you can win like larger new awards in this space and also renew your $1.7 billion FSCE task order when it comes up for renewal next year?",0.1540909090909091,15.74
51,John Mengucci,"Yes. Louie, thanks. I'll take your last question first. I won't provide too many comments, but we have provided outstanding support to both the counter-UAS offices and the like on our FSCE contract. I think that was initially awarded around $800 million or $900 million, and the team has done an outstanding job in growing that one by adding additional scope. So all I'll say there is that we're well-positioned, and we have performed extremely well.,As to where the current administration or a new administration goes. Yes, on the unmanned side, we're more on the counter side, which is tracking unmanned assets. And as you mentioned, our fixed, our mobile ones, we have quite an installed base today on the fixed side. We really can't talk a lot about customers who have bought it and where they are.,All I can tell you is that we like what the installation rate is of our fixed system, and as well as mobile. And the more quickly we can take modalities such as EOIR that are very prevalent in an AVT solution, and get those EOIR assets onto our fixed site solutions. Every time we have a new modality, meaning a new way we can look for counter kind of UAS. You can do that in the arm spectrum, you can do that EOIR, you can do that with binoculars. I mean there's a plethora of ways. But the more we can bring all that information in, it actually presents a much clearer picture.,Now where I look at unmanned systems, that to me, my mind moves to payloads that are on unmanned vehicles out there. And that brings to light what AVT does on the EOIR side. We would expect a portion of the growth to be supporting vendors who build those types of platforms, both here in the U.S. and across our 5 eyes country partners. When we did the AVT acquisition, they have a small group in Australia. They are done. They are developing software and the like, which is exportable back here to the U.S.,We also have a group of folks who are indigenous to Australia, which means we are allowed to go after that work through as well. So all in all, every dollar that gets spent, either in the unmanned vehicle world or countering those is a dollar of absolute perfect addressable market dollars for CACI.",0.17299783549783554,11.25
52,Louie DiPalma,"Great, John. So are you saying with that payload commentary that you think that you could play a role in the Skyboard program that they've been trying to develop over the past month or so?",0.275,16.29
53,John Mengucci,"Yes. Louie, as far as our reach is that we believe we will be a partner player as unmanned systems continue to get not only developed, but continue to expand. I've been reading on where the U.S. Air Force is looking at man plus unmanned. What I like about what we have on AVT. It's a full digital device. It does all onboard processing. It has AI and Machine Learning. And when you're looking at EOIR returns, and analysts would much rather have the EOIR gimbal, and that system preprocess and learn as much about the terrain that the EOIR ball is actually flying over because that's less burdened on intel analysts but to take all the information sort through it and look for areas of change. So I won't single out Skyboard, but I will tell you anything that is flying unmanned as well as manned is a great potential new customer for what AVT delivers.",0.12678987678987677,9.51
54,Operator,The next question is from Mariana Perez Mora with Bank of America.,0.0,8.13
55,Mariana Perez Mora,"So if I may, first, I'm going to do a follow-up to Sheila's question, and then on the M&A front. So first one. I understand it is like [indiscernible] you received from third party. But would you think is the main driver for an average outlook on the next 5-year growth on a real market to be about half it was a year ago.",0.06874999999999999,7.65
56,John Mengucci,"Okay. I think the question was around 5-year growth rates, Mariana?",0.5,8.04
57,Mariana Perez Mora,"Yes. Around 5 years growth rate. Because the ones you shared today, it's 1% growth at expertise and 3% of technology, and that is about half in a different split. But a year ago in the Investor Day, you shared 2% growth of enterprise and 6% growth expected at emission market.",-0.08888888888888889,9.94
58,John Mengucci,"Yes. Yes. Got you. Yes. So when I look at these numbers, and as I think we might have mentioned around Sheila's area as well, we're looking at compound annual growth rates over a 5-year period. What I'm focused on is, last year, as a company, we were about $230 billion addressable market. Now we're at about $235 billion total addressable market. We end up picking up more in both of those areas because of some of the acquisitions that we've done. And it actually allows us to go after more and more work. Those compound annual growth rates, when we look out 5 years, we have federal government budgets for about 3.,So some of these are estimates. And when you get out to years 4 and 5, the actual shape of that curve is more like a turtle's shell, right? It sort of humps up and then it gradually comes down. So we're actually looking at the full 5-year growth, and we disclose 5-year CAGR. What's very relevant to us is over the next 2 to 2.5 years, what does that growth rate look like? Because RFPs come out about 2 years ahead of when we're looking to bid on this work. So all in all $235 billion adjustable market, $6 billion company. I won't say it doesn't matter what that CAGR is because it does, but we've got plenty of new business we can go out there and chase.",0.2091014911014911,9.06
59,Mariana Mora,"Thank you. And then on the M&A front, I wonder if you could speak about M&A pipeline. Related to this, yesterday, there were some rumors about the defense prime willing to divest its technology services business. Would you be interested in pursuing such a large acquisition? What are the lessons you learned from the CSRA experience?",0.14285714285714285,9.17
60,John Mengucci,"Yes. I mean we're not -- it's not our policy to comment on specific M&A items. And I believe the question was around Amazon looking to divest some of their things. I mean, at the end of the day, and M&A is number 1 priority. Our M&As are very strategically driven. We use them to fill gaps, which enhance existing capabilities. We use them to expand our customer base for everything which is out there for any deal that we end up doing. It's got to fill gaps, it's got to expand our customer base. It's got to meet our strategic criteria. It's got a -- is it financially compelling. If I had those capabilities and those customer sets, would that drive long-term shareholder value? So there's so many things that we assess, and we continue to assess with on a daily basis. But at the end of the day, they all have to pass some very stringent measures and things that we're interested in. The fact that it's the number 1 use of our capital means it's an extremely important feature and focused by both Tom and I and the rest of the team here. So -- and whether they're large or small, they have to meet all these criteria. And we're very confident in our ability to execute and integrate. Tom, anything you would like to add?",0.015952380952380933,8.29
61,Tom Mutryn,"Yes. And I will continue to put stuff to what John said. Simply put, when we look at an acquisition, the key question is, is this going to drive shareholder value? Here is CACI in the absence of the acquisition, with a theoretical price trajectory over time. With the acquisition, will we drive value to our shareholders? And we use that same criteria, where they're looking at small opportunities or large opportunities. And that is something that we take kind of very seriously. And there was an earlier question with regards possible share repurchases. Within that context, there's always alternatives. How do we drive that value? And that is what the team and the Board of Directors are primarily focused on.",0.04320436507936507,9.47
62,Operator,Our next question will come from Jon Raviv with Citi.,0.0,4.0
63,Jon Raviv,So just one for me. On talking about the laws investing ahead of customer need. Just give us a sense of how that's different from 5 or even 10 or 15 years ago. Thinking about IRAD CapEx. And what does that mean risk profile? And then really real late here is could that approach to some of the linearity out of your reference as a big competition or a big win in a given year at margin or cash flow back year-on-year basis?,0.00535714285714287,7.45
64,John Mengucci,"Jon, I hate to have you do this. But your, your question was breaking up. Do you mind giving it to us one more time so we're answering the right thing?",-0.004761904761904782,5.41
65,Jon Raviv,That's my fault. I apologize for that. Can you hear me all right?,0.2857142857142857,4.8
66,John Mengucci,"Yes. Yes, perfectly.",1.0,14.53
67,Jon Raviv,"So the question was about the investing ahead of customer need. How is that different from 5, 10, even 15 years ago, thinking about IRAD as a percentage of sales, CapEx as a percentage of sales? And importantly, could that approach take some of the linearity out of your growth, for instance, a big competition or a win in a given year, potentially setting margin or cash flow back on a year-on-year basis?",0.20000000000000004,13.01
68,John Mengucci,"Okay. Jon, thank you, and sorry to have you repeat that. Look, yes, yes. So we, this focus on investing ahead of need. Clearly, the percent of IRAD spend over the last 5 to 10 years, you could draw quite a highly sloped curve as well as CapEx, right? But we've tried to do that in a balanced manner, right? We didn't triple CapEx and double IRAD. What we really are doing is we're always looking out two to three years and saying, where's the threat? Where are the threats?,How will we play within those threats? Are we a prime or a sub? Are we a technology provider to someone larger? Or do we go with these things on our own? Linearity is tough, right? I mean I don't today look at a situation where we would come in and fall prey to, I have to invest so much money to grow that I've got to take my margins down, okay?,Now if we win a multibillion-dollar device production job, we have to do some near term investments, perhaps. But in the normal course of business, all things being equal, we're going to continue to invest ahead of need in a very responsible manner because our focus is to grow top and bottom line and never sacrifice one for the other. I think I've said many, many times. I could grow top line pretty quickly, but I wouldn't have very happy shareholders. Because to us, it's a balance. At the end of the day, margins on work and quality of earnings matters, and that drives cash. So nothing that I see in the foreseeable future that would cause us to do anything different than what we have done. Tom?",0.19446876600102403,7.89
69,Tom Mutryn,"Yes, this is Tom. I will add that. What we're able to do is both kind of controlled indirect costs and investing simultaneously. And some of the costs improvement initiatives, the share of service center, other types of activity provides some flexibility for us to simultaneous make kind of various investments. And so in, and as we get larger in terms of an organization, it gives us more optionality to make those types of technology investments while delivery kind of margin enhancements, which we are committed to. So that's what are the differences today than where we were a few years ago, we didn't have that longer route where we thought to make those kind of larger investments John mentioned over $100 million in BNP and IR&D. And again, we're able to do that in the context of increasing margins.",0.2673076923076923,13.14
70,Operator,"Ladies and gentlemen, this concludes our question-and-answer session. I would like to turn the conference back over to John Mengucci for any closing remarks.",0.0,8.13
71,John Mengucci,"Thanks, Chad, and thank you for your help on today's call. We would like to thank everyone who dialed in or listened to the webcast for their participation. We know that many of you will have follow-up questions. Tom Mutryn, Dan Leckburg and George Price are available after today's call. Please stay healthy, and all my best to you and your families. This concludes our call. Thank you, and have a great day.",0.5666666666666668,5.8
72,Operator,"And thank you, sir. The conference has now concluded. Thank you for attending today's presentation. You may now disconnect.",0.0,12.45
