,0,full_statement,sentiment,GF_complexity
48,Mike Hayford,"Yes. I mean, again, kind of go back at a macro level. So, we did a call end of March, I think March 30, we did an update call and shared the mix of our business, because I do believe some look at our business and the mix underneath the covers as a parent. So, we went through retail and we talked about an FD amount or a large grocery store chain, big box chain, versus a department store specialty, which is where the risk is, or SMB, where there might be more risk in retail. We did the same thing in hospitality, where we said, it will serve small businesses, they’re going to be a little bit more at risk than quick service restaurants are large chain restaurants.,And so if you recall, we kind of added those up and for us, large restaurants – quick service restaurants are really doing well. And in some cases, they’re – your numbers are actually quite of a better than 2019. They’re thriving on dry foods, driving on takeaway. And so those continue to buy and be solid. As you can imagine, we spoke to some of the table service restaurants, who are not able to open their doors, because maybe, they have government restrictions, or they haven’t been able to get the doors back, open it or get to the volumes to some of those where we’re seeing some of the difficult – that puts us a target quite frankly, all things considered pretty well for us.,Retail, the large players are continuing to buy and you’re seeing that in our retails bank year-over-year. The impact on the small end numbers of SMB and retail, it’s only 5% of that whole segment, it’s less than 2% of our total revenue. So that really hasn’t been an impact to us in terms of overall retail numbers and even department specially some of those customers are doing a really nice job online. They ship to the model online, the model store pickup and did really well, others have not done quite as well. But again, the total numbers of that risk and retail total company is around 6% of our total revenue stream.,So, if you think in totality, the at-risk is not as big a number as you might look at the company and retails done really well, hospitality, the at-risk is again, similar numbers 6% of our total business as a company and that had a little bit more impact on us going forward from COVID.",0.11191742654508614,15.41
49,Ian Zaffino,"Okay. And then also just turning over to banking, you mentioned sort of the hesitation from the customers, is that driven, just COVID uncertainty, are they seeing a trend somewhere that their customers are acting in a different way that they’re not certain of? Or is it just other parts of the customer’s house that just not…",0.05357142857142857,12.8
50,Mike Hayford,"Yes. So, the bank loans talk about this. So, the banks – we want to talk about this. So, the banks are on the digital footprint, there are a lot of focus on what you can do in digital bank? And what you can do on a mobile device? What you can do on the internet? not only in our digital banking products, but also our other software products. So that spending has continued to be very strong.,On the ATM side, when we talk to – Owen and I call customers every week, we talk to the bankers about what they’re doing. In the second quarter, they thought some slower transactions that you would imagine in April, but the amount of cash being withdrawn was up year-over-year, the second quarter, the third quarter, they touch index volume coming back. So, they still see the transaction volume forecast depending from an ATM.,Our bread and butter ATM is really the complex, multifunction machine. And what we’re seeing banks look at doing is what are they going to do with their footprint? What are they going to branch and as they might shrink the branch footprint or branch hours, they’re talking about how a multifunction ATM might pick up some of the slack.,So, their feedback we’re getting the mindset, we’re getting is that ATM as part of their strategy, and they actually call part of the digital strategy going forward has not changed at all for the banks. They’re spending in 2020. They’ve held on to the money, they’ve held on to the capital, a little bit more than we thought they would have due to – purely due to COVID.",0.002083333333333335,10.57
51,Ian Zaffino,"Okay, great. Thanks for the color, guys.",0.5,2.8
52,Operator,"And moving on ladies and gentlemen, we have our last question from Charles Nabhan, who is with Wells Fargo.",0.0,7.6
53,Charles Nabhan,"Hi, thank you for taking my question. I wanted to ask about the competitive landscape in the hospitality space, some of your – competitors in the space that have had some struggles. And so I was hoping you could comment and maybe, give us some color if on whether you’ve seen inbound interest from some of their clients and whether you’ve been able to gain some markets there in that space?",0.5,11.73
54,Mike Hayford,"Well, so hospitality I’d say again, that market was more impacted than anybody particular in the table service side of COVID. I would say we’re really pleased with the work our team has done in helping our clients navigate to COVID. I’d say we’re really pleased with some of the innovation they’ve done.,In the middle of the pandemic, the team there – our team rolled out an order at table, which is very different than other order at tables instead of just being able to look at them. And you can actually order from your handheld device when you’re an Aloha client with the order at table. And then you can pay at that table with that same device when you’re not done with a meal.,So, those innovations have really made the conversation and the ability to walk into a customer with an existing customer or a new customer and differentiate the capability. The team has looked at the comment that you made around some of our competitors and said we’re going to double down. We’re doing a blitz in a major city this week, we’re putting feet on the street with our local channel whether they’re doing it in virtual or whether they’re actually going around, some restaurants were open and having a conversation.,And so we actually again, it’s a tough business right now, but we actually feel good about where we’re going to come out of the backend of it, adding customers picking new products up with existing clients and just focusing on executing our strategy even in the midst of a pandemic. Owen, your thoughts on that?",0.12575682419432418,16.19
55,Owen Sullivan,"Yes. We clearly are seeing quarter-to-quarter the momentum. I think we’re getting validation that, to Mike’s point, our core product, Aloha Essentials is really being well received the notion of being able to go in and offer a total turnkey solution to our customers to do it on a subscription basis.,So, all of those customers, whether they’re working their way through this COVID period, or their new start-ups were minimizing the capital investment upfront by being able to walk in, set them up, put them on a subscription basis. And as Mike talked about, the pace that we have moved our functionality around this contactless commerce, especially in the restaurant is really being viewed as a positive and aggressive response to quite frankly, effort more customers say their survival than anything else.,So, to Mike’s point, we’re feeling actually pretty good. You mentioned some of our competitors, we know they have been hit, you’ve probably seen some of their announcements, what the actions they’ve taken. In contrary to that, as Mike said, we’re doubling down on our product investment, our teams out in the field, and we like the early returns that we’re getting.",0.23272005772005772,18.96
56,Charles Nabhan,"Got it. And as a follow-up; on the M&A strategy, it sounds like you’re moving closer to that being part of the conversation again, and I was wondering, do you – are there any focal points on that strategy that you could highlight, and relative to where – what you’ve done in the past, where the focus has been point-of-sale and the digital banking space?",-0.08333333333333333,29.08
57,Mike Hayford,"Yes. I would say the general focus is going to be the same. So, we have three different buckets; one is a product focus, product focus on the software side. And we’ve got kind of three significant deals for us. We did D3, we did Zynstra, and we did JetPay, in all those sort of formula of buying early stage companies, who have built a really solid product that will fit in with our strategy and allows us to plug it in integrated and then cross sell through our distribution channel.,So, we will continue to look at products that will follow that same pattern, but I would say it would be all three banking, retail and hospitality, where we have an opportunity. We’ve done some deals on channel, particularly in hospitality, where we’ve gone out and bought channel, bought distribution. Those have worked out great weekend, we’ve talked about kind of re-energizing that channel, the organization structure, how we go to market, and those that worked well for us, in terms of not only business, but also financial accretion.,And then we’ll continue on for service opportunity, whether the professional service or global break fix services or demand services, we think we have the scale and the ability to leverage up if we can find either businesses in a region or businesses that might even be more global.,So, we’ll continue to have the same formula. And the team we put them on pause, as we will focus on cash flow, you can see we need a really nice job. our team did a really phenomenal job of managing cash flow through the first three quarters. We feel much, much better about our clarity in the future, word not through COVID. But we look at the world today and say, I think Tim used the word there’s less uncertainty, then there certainly was when we looked at it in March, we use that ability to see clearly, where we can operate in this environment. We pay down a lot of portion of our debt that we had put on the balance sheet, just in recognition that we feel much better about the future for our company.",0.2011243386243386,17.2
58,Operator,"All right. Ladies and gentlemen, that will conclude our Q&A session. I’d like to turn the floor back over to Mr. Mike Hayford for any additional or closing remarks today.",0.14285714285714285,5.33
59,Mike Hayford,"Thanks. I again reiterate what we said. We were very pleased with the third quarter performance in a very challenging environment. Our team did a great job focusing an execution in a – quite frankly, an unprecedented pandemic. We focused number one and take care of our clients. Owen talked about the ability to take care of our clients and actually be able to add clients. Secondly, we continued to make progress on our strategic calls, we continue to make investment on our strategic products. We continue to make the shift to software and service focused company even during these difficult times. Third, Tim talked about as we improved productivity, we took our costs both on a temporary basis; but then we also took actions that would allow them cost savings to carry forward into 2021 and beyond. Number four, we drove phenomenal cash flow performance for the third quarter. So, we said we’re going to focus on cash flow at the start of the year – I’m sorry, at the start of the pandemic and the team did even better and we could have envisioned on cash flow management.,And then after that, that allowed us to pay down some of the debts that we’re able to deleverage and feel very good about where we sit today, just with less uncertainty in the environment, recognizing that we can operate at this level and not earn cash, but rather generate positive cash flows. That’s a confidence to take down some of our debt.,And then lastly, I just want to remind everybody to please plan on joining us on December 3 for Virtual Investor Day and we will talk more about our strategic call to drive software and services revenue to 80%, recurring revenue to 60% and our EBITDA margins to 20% margin and are 80/60/20 as strategic goal.,So, thank you for joining us today. I thank everybody for participating on our third quarter earnings call.",0.2199780412823891,14.38
60,Operator,"And once again everyone, we do thank you for joining us. That does conclude our call for today. You may now disconnect.",0.0,4.74
